userId,movieId,ts
1599,2824,2002-09-15 01:13:05
1599,2086,2002-09-28 18:13:52
1601,1687,2001-01-04 03:28:16
1601,1831,2001-01-04 03:28:16
1601,2808,2001-01-04 03:28:16
1602,608,2000-11-20 15:21:05
1602,1639,2000-11-20 15:21:05
1602,1904,2000-11-20 15:21:05
1604,2686,2000-11-20 14:40:08
1604,1358,2000-11-20 14:40:24
1604,1729,2000-11-20 14:40:24
1605,2583,2003-02-05 23:23:08
1605,2348,2003-02-05 23:24:20
1605,2594,2003-02-22 22:54:13
1606,587,2000-11-20 17:40:36
1606,481,2000-11-20 17:40:57
1606,1620,2000-11-20 17:40:57
1609,1333,2000-11-21 20:16:41
1609,1673,2000-11-21 20:17:16
1609,2770,2000-11-21 20:17:16
1610,6,2000-11-20 14:25:50
1610,1343,2000-11-20 14:25:50
1610,457,2000-11-20 14:26:04
1611,3671,2001-11-20 02:09:47
1611,2706,2002-02-10 13:09:43
1612,110,2000-11-20 14:20:40
1612,589,2000-11-20 14:20:40
1613,919,2000-11-22 15:15:48
1613,965,2000-11-22 15:16:30
1613,2366,2000-11-22 15:16:30
1615,2769,2000-11-20 14:06:59
1615,3948,2000-11-20 14:06:59
1615,3950,2000-11-20 14:06:59
1618,2575,2000-11-20 14:12:48
1618,1272,2000-11-20 14:15:21
1618,1704,2000-11-20 14:15:21
1619,1250,2000-11-20 13:49:27
1619,1203,2000-11-20 13:49:59
1620,431,2000-11-20 14:09:41
1620,1404,2000-11-20 14:09:41
1620,1466,2000-11-20 14:09:41
1621,3744,2000-11-20 13:28:32
1621,3785,2000-11-20 13:28:44
1622,780,2000-11-20 13:19:11
1622,1391,2000-11-20 13:19:58
1623,480,2000-11-27 22:29:58
1623,1127,2000-11-27 22:29:58
1623,1374,2000-11-27 22:29:58
1624,3624,2002-02-07 18:15:03
1624,3948,2002-02-07 18:15:03
1624,1251,2002-02-07 18:16:30
1625,2369,2000-11-20 12:43:39
1625,541,2000-11-21 12:25:17
1625,2987,2000-11-21 12:25:17
1627,296,2000-11-20 12:11:59
1627,1573,2000-11-20 12:12:16
1627,3265,2000-11-20 12:12:38
1628,1845,2001-01-06 11:55:27
1628,3267,2001-01-06 11:55:27
1628,3071,2001-01-06 11:55:47
1631,3289,2000-11-20 13:15:25
1631,3822,2000-11-20 13:16:59
1631,1810,2000-11-20 13:26:33
1633,1544,2000-11-20 10:21:16
1633,3160,2000-11-20 10:27:32
1634,1810,2000-11-20 11:02:07
1634,350,2000-11-20 11:02:23
1637,1917,2000-11-20 10:22:35
1637,1590,2000-11-20 10:23:08
1637,1882,2000-11-20 10:23:08
1638,318,2000-11-21 20:56:43
1638,3753,2000-12-17 21:15:02
1638,3510,2000-12-17 21:15:31
1639,3509,2001-01-31 19:25:55
1639,3125,2001-01-31 19:26:22
1639,3178,2001-01-31 19:34:24
1641,1259,2000-11-20 10:24:36
1641,1261,2000-11-20 10:24:36
1643,2459,2002-01-24 03:42:37
1643,2517,2002-01-24 03:45:49
1643,2900,2002-01-24 03:45:49
1644,318,2000-11-20 09:50:36
1644,1280,2000-11-20 09:50:36
1644,50,2000-11-20 09:50:56
1647,1382,2003-01-05 04:00:30
1647,3328,2003-02-10 09:21:27
1649,1221,2000-11-20 09:29:28
1649,3095,2000-11-20 09:29:28
1649,1247,2000-11-20 09:30:26
1650,663,2000-12-15 11:27:12
1650,1500,2000-12-15 11:27:12
1650,2384,2000-12-15 11:27:12
1652,266,2000-11-20 09:14:18
1652,3,2000-11-20 09:14:45
1653,223,2000-11-20 09:20:42
1653,2355,2000-11-20 09:20:42
1653,3897,2000-11-30 08:24:09
1654,1186,2000-11-20 09:48:27
1654,1264,2000-11-20 09:48:45
1654,1446,2000-11-20 09:51:33
1655,3555,2001-03-29 17:08:45
1655,50,2001-07-19 23:51:58
1656,3793,2000-11-20 09:22:18
1656,3555,2000-11-20 09:23:41
1656,3755,2000-11-20 09:23:41
1657,3397,2000-12-07 20:59:12
1657,3398,2000-12-07 20:59:12
1657,917,2000-12-07 20:59:28
1658,916,2000-11-20 11:01:19
1658,1912,2000-11-20 11:01:19
1658,1225,2000-11-20 11:01:45
1659,1485,2000-11-20 09:18:51
1659,2100,2000-11-20 09:19:25
1660,2692,2000-12-22 12:15:55
1660,205,2000-12-22 12:16:11
1660,602,2000-12-22 12:18:38
1661,25,2000-11-20 09:10:50
1661,281,2000-11-20 09:10:50
1661,300,2000-11-20 09:10:50
1663,11,2000-11-20 09:12:06
1663,3148,2000-11-20 09:12:06
1663,1060,2000-11-20 09:12:27
1664,1923,2000-11-20 08:59:05
1664,3253,2000-11-20 08:59:47
1665,780,2000-11-20 08:56:29
1665,1527,2000-11-20 08:56:29
1668,2890,2000-11-20 08:48:49
1668,1203,2000-11-20 08:50:03
1669,223,2000-11-20 08:45:01
1669,235,2000-11-20 08:45:01
1669,1500,2000-11-20 08:45:01
1670,2407,2000-11-20 09:13:23
1670,2791,2000-11-20 09:13:23
1670,1081,2000-11-20 09:13:54
1673,216,2000-11-23 13:06:09
1673,2455,2000-11-23 14:15:25
1674,39,2000-11-20 08:41:12
1674,125,2000-11-20 08:41:12
1674,588,2000-11-20 08:41:12
1676,2142,2000-11-22 00:11:05
1676,1688,2000-11-22 00:11:40
1676,2699,2000-11-22 00:11:40
1677,2574,2000-11-20 08:39:27
1677,2734,2000-11-20 08:39:27
1678,2710,2000-11-20 09:58:18
1678,2908,2000-11-20 09:58:18
1678,2712,2000-11-20 10:02:21
1679,110,2000-11-20 08:51:16
1679,589,2000-11-20 08:51:16
1679,908,2000-11-20 08:51:16
1681,1278,2000-11-20 08:58:47
1681,3671,2000-11-20 08:58:47
1681,1955,2000-11-20 08:59:27
1682,1258,2000-11-20 08:35:32
1682,1278,2000-11-20 08:35:32
1682,492,2000-11-20 08:51:56
1684,3798,2000-11-20 08:50:24
1684,3273,2000-11-20 08:50:51
1684,3785,2000-11-20 08:50:51
1687,3825,2000-11-20 09:56:51
1687,345,2000-11-20 09:57:59
1688,1256,2000-11-21 09:03:59
1688,541,2000-11-21 09:14:17
1689,832,2000-11-20 09:10:27
1689,426,2000-11-20 09:11:13
1690,2987,2000-11-20 10:01:06
1690,3793,2000-11-20 10:01:15
1691,858,2000-11-21 04:23:21
1691,2804,2000-11-21 04:23:21
1692,1222,2000-11-20 09:14:18
1692,1600,2000-11-20 09:14:18
1692,3071,2000-11-20 09:14:44
1693,125,2000-11-20 09:29:15
1693,480,2000-11-20 09:29:43
1693,1968,2000-11-20 09:29:43
1694,1193,2000-11-20 10:50:14
1694,3091,2000-11-20 10:50:14
1694,1294,2000-11-20 10:50:36
1695,1261,2000-11-20 08:55:25
1695,1265,2000-11-20 08:55:25
1695,1278,2000-11-20 08:55:25
1696,81,2000-11-21 00:30:05
1696,2688,2000-11-21 00:34:34
1697,801,2000-11-21 09:10:26
1697,3185,2000-11-21 09:10:26
1697,828,2000-11-21 09:11:16
1698,991,2002-03-13 04:50:55
1698,155,2002-03-13 04:52:10
1698,602,2002-03-20 23:59:54
1699,2076,2001-02-04 22:21:51
1699,2959,2001-02-14 04:03:56
1699,1885,2001-03-18 23:21:51
1700,3285,2000-11-20 08:28:53
1700,3327,2000-11-20 08:30:48
1700,3578,2000-11-20 08:31:52
1701,1487,2001-12-30 07:58:11
1701,2145,2001-12-30 07:58:11
1701,1399,2001-12-30 07:58:35
1702,553,2001-02-01 03:39:47
1702,2174,2001-02-01 03:40:19
1702,1527,2001-02-01 03:40:57
1703,1573,2000-11-20 08:03:44
1703,1580,2000-11-20 08:03:44
1704,1291,2000-11-20 08:40:21
1704,1644,2000-11-20 08:40:21
1704,627,2000-11-20 08:41:02
1705,3752,2000-11-21 09:26:20
1705,3481,2000-11-21 09:27:00
1705,3534,2000-11-21 09:27:21
1707,1162,2000-11-22 07:08:19
1707,1230,2000-11-22 07:08:19
1707,3030,2000-11-22 07:08:19
1708,2541,2000-11-20 07:41:56
1708,2716,2000-11-20 07:42:34
1708,541,2000-11-20 07:44:03
1710,101,2001-12-18 23:43:21
1710,449,2001-12-18 23:44:41
1710,50,2002-02-05 03:44:25
1712,3071,2002-01-27 06:53:54
1712,3552,2002-01-27 06:55:21
1712,21,2002-01-27 06:55:58
1713,3624,2000-11-20 07:34:25
1713,3409,2000-11-20 07:35:23
1713,3484,2000-11-20 07:35:23
1714,2741,2000-11-20 09:32:01
1714,2151,2000-11-20 09:32:36
1714,2373,2000-11-20 09:34:14
1715,318,2001-04-02 04:42:58
1715,2804,2001-04-02 04:43:18
1715,593,2001-09-17 19:01:25
1716,2496,2001-03-21 03:52:28
1716,3914,2001-04-04 01:30:06
1717,2403,2002-06-23 00:03:17
1717,2463,2002-06-23 00:03:33
1718,6,2000-11-20 07:29:28
1718,1729,2000-11-20 07:29:28
1718,2268,2000-11-20 07:29:28
1720,3471,2000-11-20 07:38:03
1720,1997,2000-11-20 07:38:50
1720,3671,2000-11-20 07:38:50
1722,1372,2000-11-20 08:14:50
1722,1653,2000-11-20 08:14:50
1722,2527,2000-11-20 08:14:50
1723,2688,2001-03-04 20:37:07
1723,2013,2001-03-04 20:39:07
1724,1246,2000-12-10 10:38:39
1724,42,2000-12-10 10:38:59
1724,2710,2000-12-10 10:39:28
1725,1266,2000-11-20 07:57:25
1725,1198,2000-11-20 07:59:34
1727,3653,2000-11-21 06:12:50
1727,363,2000-11-21 06:13:41
1727,206,2000-11-21 06:14:37
1728,1333,2000-11-20 07:31:56
1728,2716,2000-11-20 07:32:44
1728,1270,2001-10-17 07:00:27
1730,891,2000-11-20 07:20:49
1730,1969,2000-11-20 07:20:49
1731,246,2000-11-20 07:55:13
1731,247,2000-11-20 07:58:01
1731,152,2000-11-20 07:59:46
1732,1127,2000-11-20 07:33:37
1732,2188,2000-11-20 07:33:37
1732,2572,2000-11-20 07:33:37
1733,3649,2003-01-16 06:29:58
1733,1754,2003-01-29 00:11:34
1733,2511,2003-01-31 05:28:26
1734,300,2000-11-20 07:32:52
1734,971,2000-11-20 07:32:52
1734,1962,2000-11-20 07:33:43
1735,216,2000-11-20 07:25:26
1735,344,2000-11-20 07:25:26
1735,725,2000-11-20 07:25:26
1736,924,2000-11-20 07:46:24
1736,3534,2000-11-20 07:47:19
1738,2672,2000-11-20 08:05:09
1738,3114,2000-11-20 08:05:09
1738,3176,2000-11-20 08:05:09
1739,50,2002-10-06 04:26:18
1739,1203,2002-10-06 04:26:18
1739,1233,2002-10-06 04:26:18
1740,480,2000-11-20 07:34:58
1740,2454,2000-11-20 07:34:58
1740,3927,2000-11-20 07:34:58
1741,417,2000-11-20 09:24:04
1741,900,2000-11-20 09:24:04
1741,1554,2000-11-20 09:24:04
1742,377,2000-11-20 07:09:06
1742,480,2000-11-20 07:09:06
1742,589,2000-11-20 07:09:06
1743,1340,2000-11-29 22:23:12
1743,2648,2000-11-29 22:23:12
1743,1333,2000-11-29 22:24:10
1744,144,2000-11-20 07:54:41
1744,2001,2000-11-20 07:54:41
1744,11,2000-11-20 07:55:29
1745,2672,2000-11-20 07:56:59
1745,2763,2000-11-20 07:56:59
1745,3176,2000-11-20 07:56:59
1746,1392,2000-11-22 00:51:32
1746,223,2000-11-22 00:52:02
1746,1078,2000-11-22 00:52:02
1748,733,2003-01-21 10:54:39
1748,2094,2003-01-21 10:54:40
1748,3713,2003-01-24 23:20:49
1751,1580,2000-11-20 06:41:55
1751,3624,2000-11-20 06:41:55
1752,1263,2001-07-21 07:01:47
1752,1289,2001-07-21 07:01:47
1752,1299,2001-07-21 07:01:47
1753,1090,2000-11-20 07:37:25
1753,1288,2000-11-20 07:37:25
1756,2987,2000-11-20 06:44:13
1756,3565,2000-11-20 06:44:13
1756,3071,2000-11-20 06:45:54
1758,1296,2000-11-22 00:57:43
1758,1639,2000-11-22 00:57:43
1758,320,2000-11-23 04:22:44
1759,648,2000-12-13 06:41:16
1759,3753,2000-12-13 06:41:16
1759,3536,2000-12-13 06:43:57
1762,1639,2000-11-20 06:43:07
1762,1358,2000-11-20 06:46:58
1763,1220,2000-11-20 06:35:52
1763,3671,2000-11-20 06:35:52
1763,1257,2000-11-20 06:36:49
1764,63,2000-11-20 08:45:50
1764,1390,2000-11-20 08:45:50
1764,2027,2000-11-20 08:45:50
1765,2456,2000-11-20 08:11:33
1765,1969,2000-11-20 08:12:41
1766,144,2000-11-20 06:30:17
1766,524,2000-11-20 06:30:17
1766,3512,2000-11-20 06:31:41
1767,1258,2001-07-03 18:02:16
1767,2640,2001-07-03 18:03:46
1767,2347,2001-07-03 18:04:47
1771,1580,2000-11-20 06:19:26
1771,2140,2000-11-20 06:19:26
1771,3702,2000-11-20 06:19:26
1773,493,2000-11-20 06:38:17
1773,3255,2000-11-20 06:38:18
1773,3408,2000-11-20 06:39:39
1775,1061,2000-11-20 07:49:33
1775,3476,2000-11-20 07:51:50
1775,1387,2000-11-20 07:53:47
1776,1676,2002-09-22 03:55:17
1776,1032,2002-09-22 04:00:27
1777,750,2000-11-20 06:48:48
1777,924,2000-11-20 06:49:44
1777,1219,2000-11-20 06:49:44
1778,597,2002-05-12 12:44:00
1778,706,2002-09-20 09:55:16
1778,1101,2002-09-20 09:57:11
1781,258,2000-11-20 06:24:43
1781,1126,2000-11-20 06:24:43
1782,3081,2000-11-20 06:28:55
1782,2070,2000-11-20 06:29:55
1782,3176,2000-11-20 06:29:55
1783,1060,2000-11-20 06:13:40
1783,1393,2000-11-20 06:18:11
1784,110,2000-11-20 06:11:13
1784,527,2000-11-20 06:11:13
1784,593,2000-11-20 06:11:13
1786,1259,2000-11-28 05:08:08
1786,1269,2000-11-28 05:08:08
1786,2291,2000-11-28 05:09:32
1787,541,2000-11-20 06:25:09
1787,1252,2000-11-20 06:25:09
1787,1617,2000-11-20 06:25:09
1789,50,2000-12-23 16:03:45
1789,3897,2001-06-05 21:15:34
1789,3949,2001-06-05 21:15:34
1790,2022,2000-11-20 08:29:25
1790,2273,2000-11-20 08:29:25
1791,198,2000-11-20 23:00:01
1791,367,2000-11-20 23:00:30
1791,2616,2000-11-20 23:00:30
1792,608,2000-11-20 06:21:53
1792,653,2000-11-20 06:21:53
1795,260,2000-11-20 06:13:44
1795,1196,2000-11-20 06:13:44
1795,1200,2000-11-20 06:13:44
1796,914,2000-11-20 06:27:09
1796,1947,2000-11-20 06:27:09
1796,3199,2000-11-20 06:27:09
1797,914,2000-11-20 06:30:44
1797,1094,2000-11-20 06:31:43
1799,3183,2000-11-20 07:21:04
1799,3951,2000-11-20 07:31:51
1800,595,2001-02-02 23:59:51
1800,2078,2001-02-02 23:59:51
1800,2080,2001-02-02 23:59:51
1801,1327,2000-11-20 05:38:55
1801,266,2000-11-20 05:39:48
1802,2617,2000-11-20 22:29:55
1802,1200,2000-11-20 22:30:47
1803,2424,2000-11-20 08:07:54
1803,3263,2000-11-20 08:07:54
1803,785,2000-11-20 08:08:39
1804,527,2000-12-07 04:42:47
1804,912,2000-12-07 04:42:58
1804,593,2000-12-07 04:45:12
1805,3033,2000-11-21 20:26:17
1805,504,2000-11-21 20:26:32
1805,1247,2000-11-21 20:26:59
1806,168,2000-12-20 06:42:18
1806,1552,2000-12-20 06:42:18
1806,2699,2000-12-20 06:42:18
1807,2161,2000-11-20 17:44:04
1807,316,2000-11-20 17:44:25
1808,112,2000-11-20 05:39:57
1808,1049,2000-11-20 05:39:57
1809,2840,2000-11-20 05:46:58
1809,3081,2000-11-20 05:46:58
1810,451,2000-11-20 05:43:13
1810,1627,2000-11-20 05:43:13
1811,2396,2000-11-22 05:45:57
1811,2670,2000-11-22 05:45:57
1811,2762,2000-11-22 05:45:57
1812,1544,2002-09-16 21:23:48
1812,3702,2002-09-30 16:18:26
1812,3703,2002-09-30 16:18:26
1813,1188,2000-11-29 04:05:38
1813,2621,2000-11-29 04:05:38
1814,480,2000-11-20 05:39:14
1814,3300,2000-11-20 05:39:14
1816,293,2000-11-20 07:42:15
1816,1674,2000-11-20 07:42:15
1816,2080,2000-11-20 07:42:46
1817,924,2000-11-20 07:01:21
1817,1127,2000-11-20 07:02:46
1817,2529,2000-11-20 07:02:46
1819,788,2000-11-20 05:47:13
1819,2100,2000-11-20 05:47:13
1820,1704,2000-11-20 06:59:10
1820,2028,2000-11-20 06:59:10
1821,2211,2000-11-20 05:41:14
1821,2219,2000-11-20 05:43:19
1821,923,2000-11-20 05:51:48
1822,2858,2000-11-20 05:42:08
1822,265,2000-11-20 05:43:08
1822,296,2000-11-20 05:43:08
1823,34,2000-11-20 05:29:58
1823,539,2000-11-20 05:32:15
1825,685,2000-11-28 06:57:57
1825,2268,2000-11-28 06:57:57
1825,595,2000-11-28 06:58:16
1826,1136,2000-11-20 05:31:03
1826,1269,2000-11-20 05:31:51
1826,1394,2000-11-20 05:31:51
1829,319,2000-11-20 05:42:54
1829,593,2000-11-20 05:42:54
1830,480,2000-11-20 05:33:10
1830,733,2000-11-20 05:33:10
1830,1370,2000-11-20 05:33:10
1831,608,2000-11-20 06:51:50
1831,741,2000-11-20 06:51:50
1831,1639,2000-11-20 06:51:50
1832,1613,2000-11-20 05:35:17
1832,341,2000-11-20 05:35:58
1832,3105,2000-11-20 05:35:58
1834,968,2002-11-24 23:14:57
1834,2574,2002-11-24 23:14:57
1834,3219,2002-11-24 23:14:57
1835,1298,2000-11-22 08:40:34
1835,661,2000-11-22 08:40:48
1835,3142,2000-11-22 08:41:09
1836,454,2000-11-21 17:49:54
1836,3176,2000-11-21 17:49:54
1836,1466,2000-12-07 16:49:51
1837,924,2002-01-15 13:44:39
1837,1964,2002-01-15 13:44:53
1838,3298,2000-11-20 05:22:01
1838,3534,2000-11-20 05:23:06
1838,3355,2000-11-20 05:24:01
1839,2391,2000-12-21 05:21:59
1839,1918,2000-12-21 05:23:15
1839,2000,2000-12-21 05:23:15
1840,913,2000-11-20 05:42:00
1840,1252,2000-11-20 05:42:00
1840,1267,2000-11-20 05:42:00
1843,1073,2000-11-21 05:51:39
1843,1955,2000-11-21 05:51:39
1844,3510,2000-11-20 05:22:07
1844,3578,2000-11-20 05:22:07
1844,3298,2000-11-20 05:22:48
1845,567,2000-11-20 09:29:01
1845,306,2000-11-20 09:29:50
1845,1284,2000-11-20 09:30:22
1846,2174,2000-11-20 05:23:50
1846,3210,2000-11-20 05:23:50
1846,3527,2000-11-20 05:23:50
1847,1635,2000-11-20 05:22:37
1847,2333,2000-11-20 05:22:37
1847,2908,2000-11-20 05:22:37
1848,1673,2000-11-20 05:07:26
1848,2455,2000-11-20 05:07:26
1848,2454,2000-11-20 05:08:14
1849,2058,2000-11-20 04:58:00
1849,1527,2000-11-20 04:59:02
1850,1127,2000-11-20 05:28:08
1850,1584,2000-11-20 05:28:08
1850,2571,2000-11-20 05:28:08
1852,1580,2000-11-20 05:13:55
1852,1676,2000-11-20 05:13:55
1853,1405,2000-11-23 22:54:54
1853,2407,2000-11-23 22:54:54
1853,2683,2000-11-23 22:55:37
1854,1136,2002-08-05 00:42:09
1854,1206,2002-08-05 00:42:09
1854,1214,2002-08-05 00:42:09
1855,1544,2000-11-21 05:51:49
1855,1432,2000-11-21 05:52:29
1856,593,2000-11-20 05:42:04
1856,903,2000-11-20 05:42:04
1856,2204,2000-11-20 05:42:05
1857,1667,2000-11-20 04:54:15
1857,1580,2000-11-20 04:55:11
1858,296,2000-11-20 20:15:20
1858,3578,2000-12-16 05:21:20
1858,3751,2000-12-16 05:21:20
1861,2052,2001-06-11 03:56:53
1861,923,2001-11-02 06:38:55
1861,3551,2001-11-02 06:38:55
1862,2858,2000-11-20 04:54:42
1862,745,2000-11-20 04:55:44
1863,3114,2000-11-20 05:26:42
1863,3683,2000-11-20 05:26:42
1863,3948,2001-01-10 06:15:55
1864,3910,2000-11-20 04:44:42
1864,3911,2000-11-20 04:44:42
1864,3897,2000-11-20 04:45:16
1866,910,2001-06-07 19:07:22
1866,3798,2001-06-07 19:09:12
1866,1721,2001-06-07 19:11:19
1867,911,2000-11-20 04:51:19
1867,3451,2000-11-20 04:52:54
1868,1269,2000-11-20 04:50:22
1868,906,2000-11-20 04:51:07
1869,1947,2000-11-20 04:57:25
1869,2160,2000-11-20 04:57:25
1869,3363,2000-11-20 04:59:52
1870,2081,2000-11-20 05:43:11
1870,2352,2000-11-20 05:43:11
1871,497,2000-11-20 04:39:55
1871,1641,2000-11-20 04:39:55
1871,1923,2000-11-20 04:40:20
1872,1256,2000-11-20 04:18:56
1872,910,2000-11-20 04:19:24
1873,1835,2000-12-24 20:06:31
1873,237,2000-12-26 06:34:25
1873,3618,2000-12-29 04:15:10
1874,1945,2000-11-20 05:18:18
1874,2391,2000-11-20 05:21:13
1874,2194,2000-11-20 05:23:41
1875,1220,2000-12-02 15:07:00
1875,938,2000-12-02 15:07:42
1875,1081,2000-12-02 15:07:42
1876,858,2000-11-20 04:11:36
1876,1196,2000-11-20 04:11:36
1876,1221,2000-11-20 04:11:36
1879,1200,2001-01-19 15:36:55
1879,1222,2001-01-19 15:36:55
1879,1291,2001-01-19 15:37:18
1880,3930,2000-11-28 04:18:03
1880,2087,2000-11-28 04:18:35
1880,2454,2000-11-28 04:18:35
1881,784,2000-11-20 04:21:20
1881,19,2000-11-20 04:21:44
1881,344,2000-11-20 04:21:54
1882,3317,2001-04-12 05:21:46
1882,3897,2001-04-16 05:21:07
1882,318,2001-04-16 05:21:32
1883,783,2000-11-22 07:20:39
1883,1688,2000-11-22 07:20:39
1884,300,2001-03-05 23:30:27
1884,1960,2001-03-05 23:30:27
1884,2313,2001-03-05 23:30:27
1885,2081,2000-11-20 03:59:48
1885,2085,2000-11-20 03:59:48
1885,2102,2000-11-20 03:59:48
1886,3952,2000-11-20 04:06:23
1886,527,2000-11-20 04:07:45
1886,1233,2000-11-20 04:08:13
1887,2001,2000-11-20 04:54:06
1887,2985,2000-11-20 04:54:06
1889,1479,2001-05-05 19:22:15
1889,3444,2001-05-05 19:22:37
1890,3578,2001-02-19 23:46:24
1890,3173,2001-02-19 23:47:00
1890,2571,2001-02-20 04:49:41
1891,3173,2000-11-20 05:26:33
1891,3327,2000-11-20 05:26:33
1892,1077,2000-11-20 03:47:51
1892,1193,2000-11-20 03:47:51
1892,1208,2000-11-20 03:47:51
1893,3298,2000-11-20 03:57:21
1893,3594,2000-11-20 03:57:21
1893,3720,2000-11-20 03:57:21
1894,249,2000-11-20 04:41:22
1894,105,2000-11-20 04:42:37
1894,3045,2000-11-20 04:44:03
1895,908,2000-11-20 04:56:30
1895,919,2000-11-20 04:56:30
1895,1084,2000-11-20 04:58:20
1896,954,2000-11-26 21:12:08
1896,1197,2000-11-26 21:12:08
1896,1263,2000-11-26 21:12:08
1898,2686,2000-11-20 05:42:57
1898,589,2000-11-20 05:43:48
1898,3114,2000-11-20 05:43:48
1899,866,2001-01-19 22:25:57
1899,1301,2001-01-19 22:29:51
1899,1066,2001-01-19 22:33:27
1900,2840,2000-11-20 03:48:25
1900,86,2000-11-20 03:49:08
1901,3037,2000-11-20 05:34:32
1901,2921,2000-11-20 05:35:21
1901,3201,2000-11-20 05:35:21
1902,1892,2000-12-04 03:15:19
1902,832,2000-12-04 03:15:50
1903,1283,2000-11-20 04:54:02
1903,3671,2000-11-20 04:55:30
1903,3681,2000-11-20 04:55:30
1904,1268,2000-11-20 23:09:55
1904,3246,2000-11-20 23:10:15
1904,628,2000-11-20 23:10:39
1905,950,2000-11-20 03:50:03
1905,1084,2000-11-20 03:50:03
1905,1296,2000-11-20 03:50:03
1906,1259,2000-11-20 03:29:43
1906,1035,2000-11-20 03:30:59
1906,1580,2000-11-20 03:30:59
1907,1104,2000-11-20 03:41:14
1907,1267,2000-11-20 03:41:14
1907,1927,2000-11-20 03:41:14
1908,1428,2000-11-23 04:01:03
1908,3405,2000-11-23 04:01:03
1908,1225,2000-11-23 04:02:55
1909,1617,2000-11-20 03:48:10
1909,6,2000-11-20 03:48:41
1909,866,2000-11-20 03:48:41
1910,3285,2000-11-20 04:47:58
1910,3908,2000-11-20 04:48:19
1911,2331,2000-11-21 19:55:44
1911,1,2000-11-21 19:56:42
1913,34,2000-11-20 03:58:25
1913,919,2000-11-20 03:58:25
1913,1073,2000-11-20 03:58:25
1914,1265,2000-11-20 03:48:20
1914,2395,2000-11-20 03:48:20
1915,2399,2000-11-20 04:15:27
1915,989,2000-11-20 04:17:47
1915,1220,2000-11-20 04:17:47
1916,769,2000-11-20 04:59:49
1916,785,2000-11-20 04:59:49
1917,1573,2000-12-10 04:23:34
1917,3578,2000-12-10 04:24:15
1919,891,2000-11-20 03:45:24
1919,1992,2000-11-20 03:45:24
1920,3366,2000-11-25 05:34:05
1920,647,2000-11-25 05:34:45
1920,3628,2000-11-25 05:34:45
1921,577,2000-11-20 04:12:26
1921,1499,2000-11-20 04:12:26
1922,1499,2000-11-29 14:52:45
1922,2607,2000-12-29 06:59:28
1922,3160,2000-12-30 07:46:23
1923,3793,2000-11-20 03:34:11
1923,3826,2000-11-20 03:34:11
1925,81,2002-07-06 15:06:10
1925,105,2002-07-06 15:06:37
1925,2266,2002-07-06 15:09:44
1926,2033,2000-11-21 02:53:54
1926,3615,2000-11-21 02:53:54
1926,2810,2000-11-21 02:55:18
1927,3,2000-11-20 03:12:20
1927,1212,2000-11-20 03:18:41
1928,628,2000-12-09 22:38:08
1928,300,2000-12-09 22:38:45
1928,1343,2000-12-09 22:39:03
1929,2336,2000-11-20 03:15:27
1929,2599,2000-11-20 03:15:27
1930,987,2001-08-05 19:31:42
1930,1289,2001-08-05 20:55:16
1930,3545,2001-08-05 20:59:26
1931,2,2000-11-20 03:38:25
1931,2093,2000-11-20 03:38:25
1933,266,2000-11-20 03:52:29
1933,804,2000-11-20 03:52:29
1936,266,2000-11-20 06:58:13
1936,3173,2000-11-20 06:59:05
1936,306,2000-11-20 07:05:09
1937,45,2000-11-22 19:41:27
1937,3174,2000-11-22 19:41:27
1939,800,2000-11-20 05:58:47
1939,2076,2000-11-20 05:58:47
1939,492,2000-11-20 06:00:08
1940,590,2000-11-20 04:30:09
1940,1266,2000-11-20 04:30:09
1940,2922,2000-11-20 04:31:01
1941,2651,2002-09-01 23:04:23
1941,2660,2002-09-01 23:06:12
1943,3869,2002-09-22 17:24:11
1943,2085,2002-12-10 01:23:26
1943,2137,2002-12-10 01:23:26
1946,2779,2003-01-22 06:20:17
1946,112,2003-01-22 06:26:35
1947,2138,2000-11-20 04:57:27
1947,2872,2000-11-20 04:57:27
1949,1097,2000-11-20 05:07:35
1949,1584,2000-11-20 05:10:12
1949,3948,2000-12-15 23:31:23
1952,3948,2001-04-14 18:08:01
1952,3912,2001-05-06 05:19:30
1953,3326,2000-11-20 03:57:15
1953,3301,2000-11-20 04:01:07
1954,3785,2002-05-14 11:39:27
1954,3548,2002-05-14 11:39:59
1954,3851,2002-05-14 11:40:55
1955,2485,2000-11-20 02:58:08
1955,3157,2000-11-20 02:58:08
1956,3510,2000-11-20 04:48:28
1956,3624,2000-11-20 04:49:43
1957,1945,2000-11-20 02:49:46
1957,1079,2000-11-20 02:50:38
1957,2762,2000-11-20 02:50:38
1959,3317,2001-05-31 01:55:07
1959,3897,2001-05-31 01:55:07
1959,3852,2001-05-31 01:55:54
1961,733,2000-11-20 14:17:13
1961,1370,2000-11-20 14:17:13
1962,3825,2001-03-21 00:12:50
1962,3897,2001-03-21 00:12:50
1963,805,2000-11-20 05:43:27
1963,1396,2000-11-20 05:43:27
1963,282,2000-11-20 05:47:34
1964,293,2000-11-20 02:10:32
1964,2291,2000-11-20 02:11:28
1964,3481,2000-11-20 02:20:23
1965,3260,2000-11-20 02:35:13
1965,150,2000-11-20 02:36:15
1965,3037,2000-11-20 02:40:00
1966,968,2000-11-20 02:01:22
1966,1387,2000-11-20 02:01:22
1966,1997,2000-11-20 02:01:22
