userId,movieId,ts,uid,iid
1416,2336,2000-11-26 08:02:02,1106,1325
1416,2599,2000-11-26 08:02:02,1106,1480
1420,919,2000-12-01 21:14:24,1107,499
1420,1254,2000-12-01 21:14:24,1107,719
1420,1262,2000-12-01 21:14:24,1107,727
1421,1060,2002-12-23 18:59:32,1108,595
1421,97,2002-12-29 01:29:55,1108,69
1421,2301,2003-01-05 03:16:50,1108,1301
1422,2454,2002-07-10 14:03:58,1109,1403
1422,2300,2002-08-07 18:54:48,1109,1300
1425,1464,2003-02-11 17:47:28,1110,859
1425,2221,2003-02-11 17:51:48,1110,1261
1426,1407,2002-06-12 20:21:23,1111,830
1426,916,2002-08-21 15:25:50,1111,496
1426,1247,2002-12-23 21:39:26,1111,712
1427,2141,2000-11-21 21:45:06,1112,1220
1427,673,2000-11-21 21:45:28,1112,389
1430,924,2000-11-20 23:06:20,1113,504
1430,1251,2000-11-20 23:06:20,1113,716
1431,2160,2000-11-20 22:25:00,1114,1233
1431,2291,2000-11-20 22:25:00,1114,1297
1432,2672,2000-11-20 22:33:36,1115,1519
1432,3176,2000-11-20 22:33:36,1115,1816
1432,2987,2000-11-20 22:33:59,1115,1704
1434,2633,2000-11-23 17:48:01,1116,1497
1434,1991,2000-11-23 17:48:56,1116,1110
1434,891,2000-11-23 17:49:51,1116,477
1435,3300,2000-11-20 22:17:12,1117,1886
1435,2061,2000-11-20 22:22:48,1117,1159
1436,3952,2000-11-20 22:39:18,1118,2232
1436,3911,2000-11-20 22:41:25,1118,2208
1436,800,2000-11-20 22:43:12,1118,441
1437,1214,2000-11-22 21:49:00,1119,683
1437,3703,2000-11-22 21:50:32,1119,2088
1437,969,2000-11-22 21:51:53,1119,541
1438,2428,2000-11-20 22:06:40,1120,1389
1438,2688,2000-11-20 22:07:17,1120,1527
1438,2959,2000-11-20 22:07:17,1120,1687
1439,1252,2000-11-20 22:01:49,1121,717
1439,541,2000-11-20 22:02:24,1121,327
1439,942,2000-11-20 22:02:24,1121,521
1440,480,2000-11-20 22:46:43,1122,291
1440,1544,2000-11-20 22:48:21,1122,887
1441,218,2000-11-20 22:33:42,1123,136
1441,344,2000-11-20 22:33:42,1123,214
1441,413,2000-11-20 22:33:42,1123,252
1443,2366,2000-11-20 22:02:27,1124,1345
1443,1244,2000-11-20 22:02:52,1124,709
1446,903,2000-11-20 22:33:04,1125,484
1446,2488,2000-11-20 22:33:04,1125,1420
1446,949,2000-11-20 22:33:23,1125,527
1448,3858,2001-02-05 15:41:48,1126,2178
1448,2542,2001-02-05 15:42:49,1126,1452
1448,1635,2001-02-05 15:45:50,1126,936
1451,1682,2002-12-27 08:05:41,1127,959
1451,3198,2002-12-27 08:06:29,1127,1832
1451,3498,2002-12-27 08:06:29,1127,1978
1452,3911,2000-11-20 21:46:36,1128,2208
1452,3897,2000-11-20 21:47:04,1128,2199
1453,785,2000-11-20 21:52:55,1129,436
1453,2392,2000-11-20 21:52:55,1129,1360
1454,1408,2000-11-20 21:52:10,1130,831
1454,266,2000-11-20 21:53:01,1130,165
1454,780,2000-11-20 21:53:01,1130,432
1455,260,2001-01-08 21:53:39,1131,161
1455,541,2001-01-08 21:53:39,1131,327
1455,1196,2001-01-08 21:53:39,1131,665
1456,1918,2000-11-20 21:46:14,1132,1058
1456,165,2000-11-20 21:48:15,1132,107
1456,1036,2000-11-20 21:48:15,1132,585
1458,2455,2001-08-17 16:52:36,1133,1404
1458,1673,2001-08-17 16:52:54,1133,954
1458,3751,2001-08-17 16:52:54,1133,2119
1459,2883,2000-11-21 21:32:32,1134,1642
1459,514,2000-11-21 21:33:00,1134,310
1461,3476,2000-11-20 21:47:26,1135,1966
1461,800,2000-11-20 21:48:54,1135,441
1462,3515,2000-11-20 21:20:57,1136,1992
1462,1544,2000-11-20 21:21:26,1136,887
1463,2882,2001-12-06 22:47:10,1137,1641
1463,3174,2001-12-06 22:47:31,1137,1814
1463,3752,2001-12-06 22:47:31,1137,2120
1465,594,2000-11-21 00:58:22,1138,357
1465,2644,2000-11-21 00:58:48,1138,1504
1465,976,2000-11-21 00:59:13,1138,546
1467,2672,2000-12-18 21:12:03,1139,1519
1467,2763,2000-12-18 21:12:03,1139,1579
1468,1580,2000-11-20 21:18:52,1140,899
1468,2001,2000-11-20 21:18:52,1140,1117
1468,2529,2000-11-20 21:18:52,1140,1444
1469,1136,2000-11-21 01:25:33,1141,642
1469,1292,2000-11-21 01:25:33,1141,757
1469,933,2000-11-21 01:26:23,1141,513
1470,457,2000-12-05 20:43:40,1142,278
1470,52,2000-12-05 20:44:00,1142,41
1470,691,2000-12-05 20:44:00,1142,394
1471,268,2000-11-20 20:52:47,1143,166
1471,589,2000-11-20 20:52:47,1143,353
1471,1171,2000-11-20 20:52:47,1143,647
1472,594,2000-11-21 01:13:57,1144,357
1472,914,2000-11-21 01:13:57,1144,494
1472,1022,2000-11-21 01:13:57,1144,572
1473,1344,2000-11-20 22:10:47,1145,784
1473,2067,2000-11-20 22:10:47,1145,1163
1475,597,2000-11-20 21:26:22,1146,360
1475,105,2000-11-20 21:27:13,1146,74
1475,1441,2000-11-20 21:27:14,1146,848
1476,531,2000-11-20 20:53:35,1147,320
1476,2571,2000-11-20 20:53:35,1147,1467
1476,2020,2000-11-20 20:53:50,1147,1134
1477,903,2000-11-20 20:43:07,1148,484
1477,904,2000-11-20 20:43:07,1148,485
1477,924,2000-11-20 20:43:07,1148,504
1478,3608,2000-11-20 20:44:56,1149,2045
1478,14,2000-11-20 20:45:25,1149,11
1479,3897,2000-11-20 20:40:57,1150,2199
1479,2858,2000-11-20 20:58:04,1150,1625
1479,858,2000-11-20 20:58:29,1150,467
1481,1573,2000-11-21 20:40:40,1151,898
1481,446,2000-11-21 20:41:07,1151,269
1481,1095,2000-11-21 20:42:15,1151,619
1485,1270,2000-11-20 20:25:56,1152,735
1485,1297,2000-11-20 20:25:56,1152,762
1485,2248,2000-11-20 20:25:56,1152,1272
1486,2394,2000-11-20 22:46:12,1153,1362
1486,3273,2000-11-20 22:46:38,1153,1876
1486,2840,2000-11-20 22:54:53,1153,1616
1488,260,2000-11-20 20:58:47,1154,161
1488,858,2000-11-20 20:58:47,1154,467
1490,434,2000-11-21 01:57:59,1155,263
1490,1587,2000-11-21 01:57:59,1155,903
1490,2402,2000-11-21 01:57:59,1155,1369
1493,2355,2000-11-20 19:46:57,1156,1337
1493,2321,2000-11-20 19:47:30,1156,1313
1494,480,2000-11-20 20:21:03,1157,291
1494,1293,2000-11-20 20:22:11,1157,758
1494,2948,2000-11-20 20:24:13,1157,1680
1497,292,2000-11-20 20:06:35,1158,178
1497,2617,2000-11-20 20:06:35,1158,1490
1497,2699,2000-11-20 20:06:35,1158,1535
1499,953,2000-11-28 23:53:25,1159,531
1499,165,2000-12-09 18:01:28,1159,107
1499,1370,2000-12-09 18:01:28,1159,801
1501,2501,2001-04-11 14:53:21,1160,1426
1501,3733,2001-04-11 14:53:56,1160,2107
1502,3852,2001-03-20 19:07:31,1161,2175
1502,3897,2001-03-20 19:08:05,1161,2199
1504,2395,2000-11-20 19:35:35,1162,1363
1504,2599,2000-11-20 19:35:35,1162,1480
1504,1845,2000-11-20 19:36:12,1162,1023
1505,1395,2002-01-05 00:06:38,1163,823
1505,3501,2002-01-05 00:07:12,1163,1981
1506,1485,2000-12-10 09:19:34,1164,869
1506,2641,2000-12-10 09:20:28,1164,1501
1507,1907,2000-11-20 19:33:30,1165,1049
1507,2078,2000-11-20 19:33:30,1165,1169
1507,2081,2000-11-20 19:33:31,1165,1171
1511,1228,2000-12-06 21:31:59,1166,697
1511,3543,2000-12-06 21:31:59,1166,2008
1511,1293,2000-12-06 21:32:30,1166,758
1513,968,2000-11-20 19:53:58,1167,540
1513,2645,2000-11-20 19:53:58,1167,1505
1513,1350,2000-11-20 19:54:32,1167,789
1515,260,2000-11-22 04:06:11,1168,161
1515,919,2000-11-22 04:06:39,1168,499
1515,3786,2000-11-22 04:08:29,1168,2137
1517,1649,2000-11-20 19:07:00,1169,945
1517,2599,2000-11-20 19:07:00,1169,1480
1518,589,2000-11-20 18:49:04,1170,353
1518,1199,2000-11-20 18:49:04,1170,668
1518,1210,2000-11-20 18:49:04,1170,679
1519,2371,2001-05-14 01:59:13,1171,1348
1519,1171,2001-05-14 02:01:37,1171,647
1519,532,2001-05-14 02:02:34,1171,321
1520,1580,2000-11-20 18:47:13,1172,899
1520,1673,2000-11-20 18:48:11,1172,954
1521,350,2000-11-20 18:49:23,1173,219
1521,1422,2000-11-20 18:49:23,1173,840
1522,1676,2000-11-20 18:45:17,1174,956
1522,2346,2000-11-20 18:45:17,1174,1331
1523,1408,2000-11-20 18:51:15,1175,831
1523,2993,2000-11-20 18:51:15,1175,1708
1524,3082,2002-11-30 02:56:12,1176,1760
1524,2186,2003-01-26 17:15:54,1176,1247
1525,3481,2000-11-20 18:44:44,1177,1970
1525,3534,2000-11-20 18:45:02,1177,2002
1525,1,2000-11-20 18:47:53,1177,0
1526,2248,2000-11-20 18:41:14,1178,1272
1526,1265,2000-11-20 18:42:14,1178,730
1527,648,2000-12-01 18:42:45,1179,380
1527,3755,2000-12-01 18:42:45,1179,2123
1528,1222,2000-11-20 18:39:47,1180,691
1528,1136,2000-11-20 18:40:53,1180,642
1528,3421,2000-11-20 18:40:53,1180,1936
1529,1015,2000-11-20 18:27:24,1181,568
1529,1917,2000-11-20 18:27:24,1181,1057
1529,2,2000-11-20 18:27:57,1181,1
1530,353,2002-01-23 21:47:01,1182,221
1530,2337,2002-01-23 21:48:41,1182,1326
1530,1449,2002-01-23 21:49:01,1182,851
1531,1544,2000-11-20 18:27:11,1183,887
1531,1970,2000-11-20 18:28:10,1183,1100
1531,3515,2000-11-20 18:28:10,1183,1992
1532,2433,2000-11-21 17:06:10,1184,1393
1532,2976,2000-11-21 17:06:10,1184,1698
1533,2701,2000-11-20 19:35:02,1185,1537
1533,2987,2000-11-20 19:35:02,1185,1704
1533,3793,2000-11-20 19:35:28,1185,2144
1534,1968,2000-11-20 18:49:40,1186,1098
1534,3408,2000-11-20 18:58:58,1186,1928
1534,3298,2000-11-20 19:00:18,1186,1884
1535,3504,2000-11-20 18:14:02,1187,1983
1535,3671,2000-11-20 18:14:02,1187,2071
1535,1235,2000-11-20 18:14:31,1187,703
1536,2160,2000-11-20 18:37:07,1188,1233
1536,858,2000-11-20 18:40:38,1188,467
1536,2028,2000-11-20 18:40:38,1188,1140
1538,3095,2000-11-27 17:30:13,1189,1769
1538,3397,2000-11-27 17:30:34,1189,1923
1538,102,2000-11-27 17:31:16,1189,72
1539,929,2001-02-05 18:13:12,1190,509
1539,928,2001-02-05 18:13:27,1190,508
1539,3334,2001-02-05 18:13:27,1190,1900
1540,2078,2000-11-21 01:35:42,1191,1169
1540,2096,2000-11-21 01:35:42,1191,1184
1540,2102,2000-11-21 01:35:42,1191,1188
1541,1278,2000-11-25 18:55:10,1192,743
1541,1247,2000-11-25 18:55:37,1192,712
1541,3735,2000-11-25 18:55:37,1192,2109
1542,2716,2000-11-20 18:59:41,1193,1547
1542,2918,2000-11-20 19:00:10,1193,1663
1543,3044,2000-11-20 20:03:43,1194,1738
1543,1589,2000-11-20 20:04:18,1194,905
1544,2693,2000-11-20 18:21:43,1195,1531
1544,3114,2000-11-20 18:21:43,1195,1780
1545,2064,2000-11-29 15:29:56,1196,1160
1545,2859,2000-11-29 15:30:08,1196,1626
1545,549,2000-11-29 15:30:28,1196,330
1546,2542,2002-02-09 03:30:58,1197,1452
1546,1304,2002-02-09 03:32:39,1197,769
1547,3406,2001-12-03 19:26:31,1198,1927
1547,2779,2001-12-03 19:27:19,1198,1586
1547,2424,2001-12-03 19:29:09,1198,1387
1550,1265,2000-11-20 17:39:31,1199,730
1550,2725,2000-11-20 17:40:29,1199,1556
1550,2997,2000-11-20 17:40:29,1199,1711
1551,2076,2002-11-21 14:57:13,1200,1167
1551,3949,2002-11-22 13:30:47,1200,2229
1551,2208,2002-12-02 14:01:00,1200,1256
1553,902,2000-11-20 17:45:19,1201,483
1553,1380,2000-11-20 17:46:41,1201,811
1554,1480,2000-11-20 17:32:20,1202,866
1554,2819,2000-11-20 17:32:20,1202,1609
1554,377,2000-11-20 17:32:56,1202,237
1555,1222,2000-11-20 18:01:52,1203,691
1555,2248,2000-11-20 18:02:12,1203,1272
1555,1,2000-11-20 18:02:34,1203,0
1556,838,2002-08-28 18:26:19,1204,456
1556,2611,2002-08-28 18:27:01,1204,1486
1558,3178,2000-11-20 17:16:17,1205,1818
1558,1610,2000-11-20 17:16:51,1205,920
1558,2916,2000-11-20 17:17:28,1205,1661
1559,919,2000-11-20 17:38:10,1206,499
1559,2303,2000-11-20 17:38:10,1206,1303
1561,1639,2002-07-07 04:50:48,1207,937
1561,1678,2002-07-07 04:51:38,1207,957
1561,3251,2002-07-07 04:51:38,1207,1854
1563,3450,2000-11-20 17:18:42,1208,1953
1563,3173,2000-11-20 17:19:20,1208,1813
1565,1414,2000-11-20 17:03:40,1209,836
1565,1485,2000-11-20 17:04:41,1209,869
1566,3062,2000-11-20 16:58:22,1210,1747
1566,1272,2000-11-20 16:59:23,1210,737
1566,858,2000-11-20 17:00:31,1210,467
1567,446,2000-11-20 17:04:48,1211,269
1567,1247,2000-11-20 17:04:48,1211,712
1567,1299,2000-11-20 17:04:48,1211,764
1568,914,2000-11-20 16:51:26,1212,494
1568,1784,2000-11-20 16:52:09,1212,1001
1568,3751,2000-11-20 16:53:44,1212,2119
1569,272,2000-11-20 16:54:23,1213,168
1569,1259,2000-11-20 16:54:23,1213,724
1569,1208,2000-11-20 16:54:51,1213,677
1570,1248,2000-11-20 16:38:01,1214,713
1570,1284,2000-11-20 16:38:21,1214,749
1570,3334,2000-11-20 16:38:21,1214,1900
1571,349,2000-11-20 17:11:05,1215,218
1571,480,2000-11-20 17:11:05,1215,291
1571,2353,2000-11-20 17:11:05,1215,1336
1572,2841,2000-11-20 16:58:07,1216,1617
1572,3157,2000-11-20 16:58:07,1216,1806
1572,3176,2000-11-20 16:58:07,1216,1816
1573,3239,2000-11-20 16:27:56,1217,1847
1573,3564,2000-11-20 16:29:11,1217,2021
1573,3754,2000-11-20 16:29:11,1217,2122
1575,1291,2000-11-20 16:33:21,1218,756
1575,1954,2000-11-20 16:34:30,1218,1084
1575,3328,2000-11-20 16:44:57,1218,1899
1576,140,2000-11-20 16:29:53,1219,87
1576,1597,2000-11-20 16:29:53,1219,911
1577,1131,2000-11-20 17:57:47,1220,639
1577,1258,2000-11-20 17:57:47,1220,723
1577,1270,2000-11-20 17:57:47,1220,735
1578,457,2000-11-20 16:12:36,1221,278
1578,1610,2000-11-20 16:12:58,1221,920
1578,2872,2000-11-20 16:12:58,1221,1634
1579,1732,2003-02-01 09:05:13,1222,982
1579,2953,2003-02-08 05:19:33,1222,1685
1579,101,2003-02-12 02:21:20,1222,71
1580,1265,2000-11-20 16:14:54,1223,730
1580,916,2000-11-20 16:15:42,1223,496
1581,3005,2000-11-20 20:08:53,1224,1715
1581,1680,2000-11-20 20:10:11,1224,958
1582,2683,2000-11-20 16:18:06,1225,1524
1582,2694,2000-11-20 16:19:02,1225,1532
1584,1292,2001-11-13 01:43:21,1226,757
1584,1414,2001-11-13 01:43:21,1226,836
1584,2788,2001-11-13 01:43:21,1226,1589
1585,3039,2000-11-21 17:44:12,1227,1735
1585,1220,2000-11-21 17:44:39,1227,689
1586,2093,2000-11-20 16:46:16,1228,1182
1586,913,2000-11-20 16:47:37,1228,493
1590,2081,2000-12-07 21:47:15,1229,1171
1590,3613,2000-12-07 21:47:15,1229,2047
1590,1291,2000-12-07 21:47:42,1229,756
1591,1041,2000-11-21 17:19:46,1230,587
1591,593,2000-11-21 17:20:22,1230,356
1591,3260,2000-11-21 17:20:53,1230,1863
1592,1663,2000-11-20 16:37:07,1231,950
1592,2150,2000-11-20 16:37:07,1231,1228
1592,3317,2000-11-20 16:37:07,1231,1892
1593,799,2002-02-20 04:54:09,1232,440
1593,253,2002-02-20 04:54:38,1232,158
1595,1956,2000-11-21 01:22:43,1233,1086
1595,1960,2000-11-21 01:22:43,1233,1090
1595,2076,2000-11-21 01:22:43,1233,1167
1596,2762,2000-11-20 15:50:07,1234,1578
1596,2763,2000-11-20 15:50:24,1234,1579
1596,3176,2000-11-20 15:50:24,1234,1816
1599,2824,2002-09-15 01:13:05,1235,1610
1599,2086,2002-09-28 18:13:52,1235,1176
1601,1687,2001-01-04 03:28:16,1236,961
1601,1831,2001-01-04 03:28:16,1236,1017
1601,2808,2001-01-04 03:28:16,1236,1602
1602,608,2000-11-20 15:21:05,1237,366
1602,1639,2000-11-20 15:21:05,1237,937
1602,1904,2000-11-20 15:21:05,1237,1047
1604,2686,2000-11-20 14:40:08,1238,1525
1604,1358,2000-11-20 14:40:24,1238,795
1604,1729,2000-11-20 14:40:24,1238,980
1605,2583,2003-02-05 23:23:08,1239,1474
1605,2348,2003-02-05 23:24:20,1239,1333
1605,2594,2003-02-22 22:54:13,1239,1477
1606,587,2000-11-20 17:40:36,1240,351
1606,481,2000-11-20 17:40:57,1240,292
1606,1620,2000-11-20 17:40:57,1240,928
1609,1333,2000-11-21 20:16:41,1241,777
1609,1673,2000-11-21 20:17:16,1241,954
1609,2770,2000-11-21 20:17:16,1241,1582
1610,6,2000-11-20 14:25:50,1242,4
1610,1343,2000-11-20 14:25:50,1242,783
1610,457,2000-11-20 14:26:04,1242,278
1611,3671,2001-11-20 02:09:47,1243,2071
1611,2706,2002-02-10 13:09:43,1243,1539
1612,110,2000-11-20 14:20:40,1244,76
1612,589,2000-11-20 14:20:40,1244,353
1613,919,2000-11-22 15:15:48,1245,499
1613,965,2000-11-22 15:16:30,1245,539
1613,2366,2000-11-22 15:16:30,1245,1345
1615,2769,2000-11-20 14:06:59,1246,1581
1615,3948,2000-11-20 14:06:59,1246,2228
1615,3950,2000-11-20 14:06:59,1246,2230
1618,2575,2000-11-20 14:12:48,1247,1470
1618,1272,2000-11-20 14:15:21,1247,737
1618,1704,2000-11-20 14:15:21,1247,971
1619,1250,2000-11-20 13:49:27,1248,715
1619,1203,2000-11-20 13:49:59,1248,672
1620,431,2000-11-20 14:09:41,1249,261
1620,1404,2000-11-20 14:09:41,1249,828
1620,1466,2000-11-20 14:09:41,1249,860
1621,3744,2000-11-20 13:28:32,1250,2114
1621,3785,2000-11-20 13:28:44,1250,2136
1622,780,2000-11-20 13:19:11,1251,432
1622,1391,2000-11-20 13:19:58,1251,819
1623,480,2000-11-27 22:29:58,1252,291
1623,1127,2000-11-27 22:29:58,1252,635
1623,1374,2000-11-27 22:29:58,1252,805
1624,3624,2002-02-07 18:15:03,1253,2054
1624,3948,2002-02-07 18:15:03,1253,2228
1624,1251,2002-02-07 18:16:30,1253,716
1625,2369,2000-11-20 12:43:39,1254,1347
1625,541,2000-11-21 12:25:17,1254,327
1625,2987,2000-11-21 12:25:17,1254,1704
1627,296,2000-11-20 12:11:59,1255,180
1627,1573,2000-11-20 12:12:16,1255,898
1627,3265,2000-11-20 12:12:38,1255,1868
1628,1845,2001-01-06 11:55:27,1256,1023
1628,3267,2001-01-06 11:55:27,1256,1870
1628,3071,2001-01-06 11:55:47,1256,1752
1631,3289,2000-11-20 13:15:25,1257,1882
1631,3822,2000-11-20 13:16:59,1257,2159
1631,1810,2000-11-20 13:26:33,1257,1012
1633,1544,2000-11-20 10:21:16,1258,887
1633,3160,2000-11-20 10:27:32,1258,1808
1634,1810,2000-11-20 11:02:07,1259,1012
1634,350,2000-11-20 11:02:23,1259,219
1637,1917,2000-11-20 10:22:35,1260,1057
1637,1590,2000-11-20 10:23:08,1260,906
1637,1882,2000-11-20 10:23:08,1260,1038
1638,318,2000-11-21 20:56:43,1261,196
1638,3753,2000-12-17 21:15:02,1261,2121
1638,3510,2000-12-17 21:15:31,1261,1988
1639,3509,2001-01-31 19:25:55,1262,1987
1639,3125,2001-01-31 19:26:22,1262,1787
1639,3178,2001-01-31 19:34:24,1262,1818
1641,1259,2000-11-20 10:24:36,1263,724
1641,1261,2000-11-20 10:24:36,1263,726
1643,2459,2002-01-24 03:42:37,1264,1408
1643,2517,2002-01-24 03:45:49,1264,1435
1643,2900,2002-01-24 03:45:49,1264,1650
1644,318,2000-11-20 09:50:36,1265,196
1644,1280,2000-11-20 09:50:36,1265,745
1644,50,2000-11-20 09:50:56,1265,40
1647,1382,2003-01-05 04:00:30,1266,813
1647,3328,2003-02-10 09:21:27,1266,1899
1649,1221,2000-11-20 09:29:28,1267,690
1649,3095,2000-11-20 09:29:28,1267,1769
1649,1247,2000-11-20 09:30:26,1267,712
1650,663,2000-12-15 11:27:12,1268,385
1650,1500,2000-12-15 11:27:12,1268,875
1650,2384,2000-12-15 11:27:12,1268,1357
1652,266,2000-11-20 09:14:18,1269,165
1652,3,2000-11-20 09:14:45,1269,2
1653,223,2000-11-20 09:20:42,1270,138
1653,2355,2000-11-20 09:20:42,1270,1337
1653,3897,2000-11-30 08:24:09,1270,2199
1654,1186,2000-11-20 09:48:27,1271,657
1654,1264,2000-11-20 09:48:45,1271,729
1654,1446,2000-11-20 09:51:33,1271,850
1655,3555,2001-03-29 17:08:45,1272,2017
1655,50,2001-07-19 23:51:58,1272,40
1656,3793,2000-11-20 09:22:18,1273,2144
1656,3555,2000-11-20 09:23:41,1273,2017
1656,3755,2000-11-20 09:23:41,1273,2123
1657,3397,2000-12-07 20:59:12,1274,1923
1657,3398,2000-12-07 20:59:12,1274,1924
1657,917,2000-12-07 20:59:28,1274,497
1658,916,2000-11-20 11:01:19,1275,496
1658,1912,2000-11-20 11:01:19,1275,1053
1658,1225,2000-11-20 11:01:45,1275,694
1659,1485,2000-11-20 09:18:51,1276,869
1659,2100,2000-11-20 09:19:25,1276,1187
1660,2692,2000-12-22 12:15:55,1277,1530
1660,205,2000-12-22 12:16:11,1277,128
1660,602,2000-12-22 12:18:38,1277,362
1661,25,2000-11-20 09:10:50,1278,21
1661,281,2000-11-20 09:10:50,1278,174
1661,300,2000-11-20 09:10:50,1278,183
1663,11,2000-11-20 09:12:06,1279,9
1663,3148,2000-11-20 09:12:06,1279,1801
1663,1060,2000-11-20 09:12:27,1279,595
1664,1923,2000-11-20 08:59:05,1280,1063
1664,3253,2000-11-20 08:59:47,1280,1856
1665,780,2000-11-20 08:56:29,1281,432
1665,1527,2000-11-20 08:56:29,1281,883
1668,2890,2000-11-20 08:48:49,1282,1646
1668,1203,2000-11-20 08:50:03,1282,672
1669,223,2000-11-20 08:45:01,1283,138
1669,235,2000-11-20 08:45:01,1283,146
1669,1500,2000-11-20 08:45:01,1283,875
1670,2407,2000-11-20 09:13:23,1284,1374
1670,2791,2000-11-20 09:13:23,1284,1590
1670,1081,2000-11-20 09:13:54,1284,606
1673,216,2000-11-23 13:06:09,1285,135
1673,2455,2000-11-23 14:15:25,1285,1404
1674,39,2000-11-20 08:41:12,1286,31
1674,125,2000-11-20 08:41:12,1286,84
1674,588,2000-11-20 08:41:12,1286,352
1676,2142,2000-11-22 00:11:05,1287,1221
1676,1688,2000-11-22 00:11:40,1287,962
1676,2699,2000-11-22 00:11:40,1287,1535
1677,2574,2000-11-20 08:39:27,1288,1469
1677,2734,2000-11-20 08:39:27,1288,1564
1678,2710,2000-11-20 09:58:18,1289,1542
1678,2908,2000-11-20 09:58:18,1289,1657
1678,2712,2000-11-20 10:02:21,1289,1543
1679,110,2000-11-20 08:51:16,1290,76
1679,589,2000-11-20 08:51:16,1290,353
1679,908,2000-11-20 08:51:16,1290,488
1681,1278,2000-11-20 08:58:47,1291,743
1681,3671,2000-11-20 08:58:47,1291,2071
1681,1955,2000-11-20 08:59:27,1291,1085
1682,1258,2000-11-20 08:35:32,1292,723
1682,1278,2000-11-20 08:35:32,1292,743
1682,492,2000-11-20 08:51:56,1292,297
1684,3798,2000-11-20 08:50:24,1293,2147
1684,3273,2000-11-20 08:50:51,1293,1876
1684,3785,2000-11-20 08:50:51,1293,2136
1687,3825,2000-11-20 09:56:51,1294,2161
1687,345,2000-11-20 09:57:59,1294,215
1688,1256,2000-11-21 09:03:59,1295,721
1688,541,2000-11-21 09:14:17,1295,327
1689,832,2000-11-20 09:10:27,1296,452
1689,426,2000-11-20 09:11:13,1296,258
1690,2987,2000-11-20 10:01:06,1297,1704
1690,3793,2000-11-20 10:01:15,1297,2144
1691,858,2000-11-21 04:23:21,1298,467
1691,2804,2000-11-21 04:23:21,1298,1599
1692,1222,2000-11-20 09:14:18,1299,691
1692,1600,2000-11-20 09:14:18,1299,913
1692,3071,2000-11-20 09:14:44,1299,1752
1693,125,2000-11-20 09:29:15,1300,84
1693,480,2000-11-20 09:29:43,1300,291
1693,1968,2000-11-20 09:29:43,1300,1098
1694,1193,2000-11-20 10:50:14,1301,664
1694,3091,2000-11-20 10:50:14,1301,1767
1694,1294,2000-11-20 10:50:36,1301,759
1695,1261,2000-11-20 08:55:25,1302,726
1695,1265,2000-11-20 08:55:25,1302,730
1695,1278,2000-11-20 08:55:25,1302,743
1696,81,2000-11-21 00:30:05,1303,57
1696,2688,2000-11-21 00:34:34,1303,1527
1697,801,2000-11-21 09:10:26,1304,442
1697,3185,2000-11-21 09:10:26,1304,1824
1697,828,2000-11-21 09:11:16,1304,449
1698,991,2002-03-13 04:50:55,1305,553
1698,155,2002-03-13 04:52:10,1305,98
1698,602,2002-03-20 23:59:54,1305,362
1699,2076,2001-02-04 22:21:51,1306,1167
1699,2959,2001-02-14 04:03:56,1306,1687
1699,1885,2001-03-18 23:21:51,1306,1040
1700,3285,2000-11-20 08:28:53,1307,1879
1700,3327,2000-11-20 08:30:48,1307,1898
1700,3578,2000-11-20 08:31:52,1307,2029
1701,1487,2001-12-30 07:58:11,1308,870
1701,2145,2001-12-30 07:58:11,1308,1224
1701,1399,2001-12-30 07:58:35,1308,826
1702,553,2001-02-01 03:39:47,1309,334
1702,2174,2001-02-01 03:40:19,1309,1242
1702,1527,2001-02-01 03:40:57,1309,883
1703,1573,2000-11-20 08:03:44,1310,898
1703,1580,2000-11-20 08:03:44,1310,899
1704,1291,2000-11-20 08:40:21,1311,756
1704,1644,2000-11-20 08:40:21,1311,941
1704,627,2000-11-20 08:41:02,1311,373
1705,3752,2000-11-21 09:26:20,1312,2120
1705,3481,2000-11-21 09:27:00,1312,1970
1705,3534,2000-11-21 09:27:21,1312,2002
1707,1162,2000-11-22 07:08:19,1313,646
1707,1230,2000-11-22 07:08:19,1313,698
1707,3030,2000-11-22 07:08:19,1313,1728
1708,2541,2000-11-20 07:41:56,1314,1451
1708,2716,2000-11-20 07:42:34,1314,1547
1708,541,2000-11-20 07:44:03,1314,327
1710,101,2001-12-18 23:43:21,1315,71
1710,449,2001-12-18 23:44:41,1315,271
1710,50,2002-02-05 03:44:25,1315,40
1712,3071,2002-01-27 06:53:54,1316,1752
1712,3552,2002-01-27 06:55:21,1316,2014
1712,21,2002-01-27 06:55:58,1316,17
1713,3624,2000-11-20 07:34:25,1317,2054
1713,3409,2000-11-20 07:35:23,1317,1929
1713,3484,2000-11-20 07:35:23,1317,1972
1714,2741,2000-11-20 09:32:01,1318,1569
1714,2151,2000-11-20 09:32:36,1318,1229
1714,2373,2000-11-20 09:34:14,1318,1350
1715,318,2001-04-02 04:42:58,1319,196
1715,2804,2001-04-02 04:43:18,1319,1599
1715,593,2001-09-17 19:01:25,1319,356
1716,2496,2001-03-21 03:52:28,1320,1424
1716,3914,2001-04-04 01:30:06,1320,2210
1717,2403,2002-06-23 00:03:17,1321,1370
1717,2463,2002-06-23 00:03:33,1321,1410
1718,6,2000-11-20 07:29:28,1322,4
1718,1729,2000-11-20 07:29:28,1322,980
1718,2268,2000-11-20 07:29:28,1322,1284
1720,3471,2000-11-20 07:38:03,1323,1965
