userId,movieId,rating,timestamp
1676,2699,5,974851900
1676,2142,4,974851865
1677,3865,1,974709802
1677,3897,5,974709782
1677,110,5,974709706
1677,2574,4,974709567
1677,2734,5,974709567
1678,648,5,976523492
1678,3882,3,976002390
1678,2712,4,974714541
1678,2710,4,974714298
1678,2908,3,974714298
1679,1259,4,974710276
1679,589,5,974710276
1679,908,5,974710276
1679,110,5,974710276
1679,2791,3,974710276
1680,3921,2,976224804
1680,416,5,974845025
1680,553,1,974844985
1680,3508,4,974844968
1680,1266,5,974844953
1681,2178,4,974710767
1681,3508,3,974710767
1681,1955,4,974710767
1681,1278,4,974710727
1681,3671,3,974710727
1682,16,5,974957991
1682,492,4,974710316
1682,1244,5,974710316
1682,1258,4,974709332
1682,1278,5,974709332
1683,587,5,974711903
1683,2716,4,974711903
1683,3840,1,974711738
1683,1979,1,974711738
1683,1349,1,974711703
1684,3824,3,974710351
1684,3354,4,974710282
1684,3273,4,974710251
1684,3785,3,974710251
1684,3798,4,974710224
1685,806,3,974723034
1685,1821,4,974722989
1685,848,2,974722989
1685,1582,2,974722989
1685,2699,4,974722933
1686,3901,2,974708530
1686,3515,2,974708441
1686,2792,4,974708441
1686,3409,4,974708395
1686,2399,4,974708361
1687,2537,4,974714308
1687,2013,5,974714308
1687,345,5,974714279
1687,1266,1,974714240
1687,3825,5,974714211
1688,1205,5,974798636
1688,1258,5,974798401
1688,541,5,974798057
1688,3857,1,974797643
1688,1256,5,974797439
1689,1573,4,974711504
1689,587,4,974711473
1689,1653,2,974711473
1689,426,3,974711473
1689,832,4,974711427
1690,3864,3,974714554
1690,3889,2,974714554
1690,3755,3,974714510
1690,3793,4,974714475
1690,2987,5,974714466
1691,260,5,974780695
1691,1009,2,974780695
1691,1073,5,974780695
1691,2804,5,974780601
1691,858,5,974780601
1692,1295,4,974711723
1692,1965,4,974711723
1692,3071,4,974711684
1692,1600,4,974711658
1692,1222,4,974711658
1693,480,3,974712583
1693,3129,4,974712583
1693,1968,4,974712583
1693,2020,4,974712583
1693,125,3,974712555
1694,3438,4,974717689
1694,1294,5,974717436
1694,2804,5,974717436
1694,3091,4,974717414
1694,1193,5,974717414
1695,2289,4,974710559
1695,1261,5,974710525
1695,1265,4,974710525
1695,1278,5,974710525
1695,1963,5,974710525
1696,100,3,974767012
1696,3506,4,974767012
1696,2688,3,974766874
1696,81,4,974766605
1696,3834,2,974766229
1697,3408,5,974797876
1697,828,5,974797876
1697,2359,5,974797876
1697,801,4,974797826
1697,3185,3,974797826
1698,2116,3,1016669011
1698,60,3,1016668909
1698,602,4,1016668794
1698,155,4,1015995130
1698,991,4,1015995055
1699,2912,5,984957771
1699,3160,4,984957749
1699,1885,4,984957711
1699,2959,5,982123436
1699,2076,4,981325311
1700,3623,4,974709184
1700,3624,5,974709142
1700,3578,3,974709112
1700,3327,5,974709048
1700,3285,3,974708933
1701,2059,4,1009699115
1701,3020,3,1009699115
1701,1399,4,1009699115
1701,1487,4,1009699091
1701,2145,4,1009699091
1702,3466,5,980998874
1702,2302,5,980998874
1702,1527,5,980998857
1702,2174,5,980998819
1702,553,5,980998787
1703,2699,4,974707424
1703,1573,3,974707424
1703,1580,3,974707424
1703,2916,4,974707424
1703,480,2,974707366
1704,3889,3,974710174
1704,3398,4,974709829
1704,627,5,974709662
1704,1291,5,974709621
1704,1644,3,974709621
1705,3484,3,974798878
1705,3596,4,974798878
1705,3534,4,974798841
1705,3481,5,974798820
1705,3752,4,974798780
1706,6,1,974712286
1706,2917,2,974712286
1706,3743,1,974712228
1706,3593,1,974712159
1706,3564,1,974712132
1707,2396,5,974876914
1707,3030,5,974876899
1707,3819,5,974876899
1707,1162,5,974876899
1707,1230,5,974876899
1708,1252,5,974706243
1708,1617,5,974706243
1708,541,4,974706243
1708,2716,4,974706154
1708,2541,3,974706116
1709,1646,3,974716645
1709,1381,1,974716645
1709,2555,4,974716645
1709,2798,1,974716645
1709,3268,1,974716597
1710,2594,4,1012880840
1710,555,5,1012880771
1710,50,5,1012880665
1710,449,5,1008719081
1710,101,4,1008719001
1711,1760,3,974708127
1711,2145,3,974708085
1711,1921,4,974708032
1711,3536,2,974707990
1711,3,2,974707923
1712,94,3,1012114599
1712,2278,3,1012114558
1712,21,3,1012114558
1712,3552,4,1012114521
1712,3071,4,1012114434
1713,3354,4,974705811
1713,3287,5,974705756
1713,3409,4,974705723
1713,3484,5,974705723
1713,3624,3,974705665
1714,2737,4,974712986
1714,3403,3,974712935
1714,2373,3,974712854
1714,2151,3,974712756
1714,2741,3,974712721
1715,2769,5,1000753408
1715,1036,5,1000753303
1715,593,5,1000753285
1715,2804,5,986186598
1715,318,5,986186578
1716,3949,3,994384638
1716,3895,2,990415898
1716,3916,4,986347864
1716,3914,4,986347806
1716,2496,4,985146748
1717,2594,5,1024790705
1717,2939,3,1024790628
1717,2463,4,1024790613
1717,2403,4,1024790597
1717,783,1,1024790576
1718,1396,5,974705402
1718,1732,5,974705402
1718,6,5,974705368
1718,2268,4,974705368
1718,1729,4,974705368
1719,2881,1,974704833
1719,1911,2,974704833
1719,1093,3,974704833
1719,2541,2,974704794
1719,2722,3,974704794
1720,1073,4,974706008
1720,2924,5,974705992
1720,3671,4,974705930
1720,1997,4,974705930
1720,3471,4,974705883
1721,3669,4,974729429
1721,2413,1,974709294
1721,2717,1,974709294
1721,2378,3,974709255
1721,2054,3,974709191
1722,1653,4,974708090
1722,2640,3,974708090
1722,1372,3,974708090
1722,2527,5,974708090
1722,3375,4,974708090
1723,2987,2,983738409
1723,3157,3,983738373
1723,2724,3,983738373
1723,2013,5,983738347
1723,2688,4,983738227
1724,2797,4,976444955
1724,804,4,976444902
1724,2710,4,976444768
1724,42,4,976444739
1724,1246,5,976444719
1725,1732,4,974796202
1725,12,1,974707397
1725,733,4,974707316
1725,1198,5,974707174
1725,1266,5,974707045
1726,393,1,974712122
1726,3864,5,974712091
1726,2153,1,974712090
1726,1389,1,974712090
1726,1772,1,974712090
1727,206,4,974787277
1727,1191,3,974787277
1727,3142,4,974787277
1727,363,4,974787221
1727,3653,5,974787170
1728,1201,5,1003302074
1728,1754,5,1003302056
1728,1270,5,1003302027
1728,2716,5,974705564
1728,1333,4,974705516
1729,3285,3,981246164
1729,3325,2,981246164
1729,3355,2,981246148
1729,3569,2,981246120
1729,3484,2,981246102
1730,1970,3,974704892
1730,891,3,974704849
1730,3190,2,974704849
1730,1969,3,974704849
1730,1971,3,974704849
1731,1183,5,974707369
1731,2997,5,974707294
1731,152,5,974707186
1731,247,5,974707081
1731,246,5,974706913
1732,2858,5,974705617
1732,1127,5,974705617
1732,2188,4,974705617
1732,2706,5,974705617
1732,2572,4,974705617
1733,3735,4,1046029081
1733,3518,3,1045427830
1733,2511,5,1043990906
1733,1754,3,1043799094
1733,3649,3,1042698598
1734,3068,4,974705623
1734,3342,4,974705623
1734,1962,5,974705623
1734,971,4,974705572
1734,300,4,974705572
1735,725,4,974705126
1735,216,4,974705126
1735,2683,4,974705126
1735,818,3,974705126
1735,344,3,974705126
1736,19,1,974706527
1736,344,3,974706527
1736,408,4,974706479
1736,3534,3,974706439
1736,924,4,974706384
1737,240,4,977023140
1737,3043,1,977023124
1737,891,1,977023124
1737,2515,1,977023124
1737,2807,2,977023100
1738,3793,4,974708742
1738,2672,4,974707509
1738,3114,5,974707509
1738,3176,4,974707509
1738,3384,4,974707509
1739,1952,5,1033878412
1739,3468,4,1033878378
1739,50,4,1033878378
1739,1203,4,1033878378
1739,1233,4,1033878378
1740,3930,3,974705750
1740,144,3,974705750
1740,2454,5,974705698
1740,480,3,974705698
1740,3927,4,974705698
1741,2081,4,974712244
1741,900,4,974712244
1741,2620,4,974712244
1741,417,4,974712244
1741,1554,5,974712244
1742,589,3,974704146
1742,480,4,974704146
1742,1518,3,974704146
1742,2916,4,974704146
1742,377,3,974704146
1743,1333,4,975536650
1743,2716,5,975536650
1743,3727,5,975536650
1743,2648,5,975536592
1743,1340,5,975536592
1744,2245,4,974706929
1744,2407,4,974706929
1744,11,4,974706929
1744,144,3,974706881
1744,2001,4,974706881
1745,2701,3,974707063
1745,2672,4,974707019
1745,3176,4,974707019
1745,3384,5,974707019
1745,2763,4,974707019
1746,2926,5,974854357
1746,223,5,974854322
1746,2502,5,974854322
1746,1078,5,974854322
1746,1392,3,974854292
1747,1292,1,974705325
1747,2174,4,974705325
1747,1405,2,974705263
1747,595,1,974705263
1747,1031,1,974705263
1748,292,3,1043874585
1748,648,3,1043581018
1748,3713,4,1043450449
1748,2094,3,1043146480
1748,733,4,1043146479
1749,3075,4,974843934
1749,3515,1,974843894
1749,3534,1,974843894
1749,589,2,974843838
1749,2291,3,974843838
1750,3943,1,974868214
1750,3864,1,974868214
1750,3928,1,974868155
1750,110,1,974868064
1750,3753,1,974868064
1751,3310,4,974702706
1751,3927,5,974702551
1751,3624,4,974702515
1751,1580,5,974702515
1751,1673,1,974702457
1752,3916,4,995960836
1752,3148,3,995960637
1752,1263,3,995698907
1752,1289,3,995698907
1752,1299,4,995698907
1753,2997,5,974705845
1753,1288,5,974705845
1753,3504,4,974705845
1753,551,1,974705845
1753,1090,3,974705845
1754,413,5,974704990
1754,1732,5,974704714
1754,1831,1,974704331
1754,1721,1,974704150
1754,2329,5,974704081
1755,2085,2,1037948605
1755,2161,4,1037948605
1755,2096,4,1037948571
1755,596,1,1037948554
1755,1025,4,1037948554
1756,260,4,974702828
1756,527,5,974702828
1756,3071,5,974702754
1756,2987,3,974702653
1756,3565,3,974702653
1757,2505,3,974710516
1757,1427,2,974710500
1757,1499,1,974710451
1757,547,2,974710451
1757,2974,1,974710451
1758,3949,5,975825675
1758,2987,4,974953364
1758,320,5,974953364
1758,1296,5,974854663
1758,1639,5,974854663
1759,3324,4,976689998
1759,3821,3,976689904
1759,3536,4,976689837
1759,648,4,976689676
1759,3753,5,976689676
1760,1266,4,974704018
1760,590,3,974704018
1760,368,2,974704018
1760,2012,2,974704018
1760,553,4,974704018
1761,610,2,974703944
1761,2311,2,974703944
1761,198,2,974703944
1761,2985,1,974703944
1761,2455,1,974703873
1762,3173,2,974703064
1762,296,5,974702958
1762,1914,5,974702900
1762,1358,5,974702818
1762,1639,5,974702587
1763,1257,4,974702209
1763,3948,4,974702209
1763,2797,3,974702209
1763,3671,4,974702152
1763,1220,4,974702152
1764,50,4,974785804
1764,1390,3,974709950
1764,2379,4,974709950
1764,63,3,974709950
1764,2027,3,974709950
1765,3064,4,975114714
1765,1969,3,974707961
1765,1970,3,974707961
1765,1971,2,974707961
1765,2456,3,974707893
1766,3,3,974701955
1766,3354,3,974701955
1766,3512,4,974701901
1766,144,4,974701817
1766,524,4,974701817
1767,3357,3,994183554
1767,2347,3,994183487
1767,2712,4,994183487
1767,2640,4,994183426
1767,1258,3,994183336
1768,2090,1,974703012
1768,2877,3,974703012
1768,2520,3,974703012
1768,2013,2,974703012
1768,2527,3,974702959
1769,2987,3,974702025
1769,2701,1,974702025
1769,3114,4,974701970
1769,3176,4,974701970
1769,2763,2,974701970
1770,2088,4,974703915
1770,2149,2,974703915
1770,2408,3,974703871
1770,2471,3,974703871
1770,2473,2,974703871
1771,1376,5,974701304
1771,3793,5,974701166
1771,2140,3,974701166
1771,1580,4,974701166
1771,3702,3,974701166
1772,2333,4,974856539
1772,2716,4,974856539
1772,2719,1,974856539
1772,2688,2,974856512
1772,2757,4,974856512
1773,3510,5,974702415
1773,3753,5,974702415
1773,3408,3,974702379
1773,3255,4,974702298
1773,493,4,974702297
1774,3623,4,974701337
1774,3793,5,974701239
1774,3863,2,974701239
1774,3593,3,974701238
1774,1969,2,974701092
1775,1291,4,974706875
1775,3703,4,974706875
1775,1387,4,974706827
1775,3476,4,974706710
1775,1061,4,974706573
1776,1947,1,1036205996
1776,1608,3,1033877180
1776,880,3,1032667250
1776,1032,4,1032667227
1776,1676,3,1032666917
1777,924,4,974702984
1777,1631,3,974702984
1777,3503,4,974702984
1777,1219,5,974702984
1777,750,5,974702928
1778,3798,5,1032516326
1778,3882,4,1032516255
1778,1101,5,1032515831
1778,706,4,1032515716
1778,597,4,1021207440
1779,2672,4,998699891
1779,3753,1,998699767
1779,2502,4,998699749
1779,2606,4,998699680
1779,2722,1,998699557
1780,3129,3,1043042856
1780,3489,2,1039943420
1780,388,3,1039943399
1780,879,3,1039943081
1780,292,2,1039943022
1781,810,1,974701512
1781,3439,4,974701483
1781,3440,3,974701483
1781,258,3,974701483
1781,1126,3,974701483
1782,2987,3,974701845
1782,2070,3,974701795
1782,3176,4,974701795
1782,3384,4,974701795
1782,3081,4,974701735
1783,333,4,974701217
1783,1955,5,974701147
1783,1393,4,974701091
1783,2571,2,974700916
1783,1060,4,974700820
1784,2028,3,974700722
1784,593,4,974700673
1784,608,3,974700673
1784,110,3,974700673
1784,527,5,974700673
1785,1676,4,974701964
1785,1527,4,974701866
1785,733,5,974701767
1785,1721,2,974701667
1785,786,2,974701599
1786,3793,4,975388172
1786,2291,4,975388172
1786,3925,4,975388172
1786,1259,5,975388088
1786,1269,5,975388088
1787,593,4,974701592
1787,50,5,974701592
1787,1252,4,974701509
1787,1617,4,974701509
1787,541,3,974701509
1788,1097,2,974701291
1788,2021,4,974701197
1788,1947,5,974701145
1788,2739,2,974701043
1788,1502,4,974700971
1789,3901,3,991776021
1789,3952,5,991775800
1789,3949,5,991775734
1789,3897,4,991775734
1789,50,5,977587425
1790,349,4,974709033
1790,3392,1,974709004
1790,2273,4,974708965
1790,2291,5,974708965
1790,2022,4,974708965
1791,3910,3,974767841
1791,3272,4,974761230
1791,2616,4,974761230
1791,367,3,974761230
1791,198,4,974761201
1792,2268,4,974701369
1792,2580,5,974701369
1792,608,4,974701313
1792,653,5,974701313
1792,160,2,974701265
1793,2817,1,974761989
1793,502,1,974761989
1793,1556,1,974761957
1793,172,1,974761957
1793,1499,1,974761918
1794,3593,1,1042841995
1794,3824,1,1042841573
1794,3825,1,1042841509
1794,3915,1,1042841313
1794,2019,3,1040291937
1795,589,5,974700955
1795,1270,5,974700955
1795,260,5,974700824
1795,1196,5,974700824
1795,1200,5,974700824
1796,938,4,974701664
1796,3549,4,974701664
1796,914,4,974701629
1796,3199,4,974701629
1796,1947,4,974701629
1797,1278,5,974701903
1797,150,2,974701903
1797,3734,3,974701903
1797,1094,3,974701903
1797,914,4,974701844
1798,3392,2,1004246654
1798,1608,3,1004246534
1798,1092,3,1004246534
1798,2628,2,1004246499
1798,2023,3,1004246499
1799,3747,4,974705643
1799,3408,1,974705564
1799,3897,5,974705529
1799,3951,4,974705511
1799,3183,3,974704864
1800,2081,4,981158412
1800,1907,4,981158412
1800,595,3,981158391
1800,2078,5,981158391
1800,2080,3,981158391
1801,1544,4,974698955
1801,366,2,974698856
1801,3450,4,974698788
1801,266,5,974698788
1801,1327,3,974698735
1802,3208,3,974759540
1802,154,4,974759540
1802,1200,5,974759447
1802,3016,2,974759395
1802,2617,4,974759395
1803,1441,4,974707782
1803,1367,3,974707782
1803,785,4,974707719
1803,2424,4,974707674
1803,3263,4,974707674
1804,3098,5,976164389
1804,50,5,976164327
1804,593,4,976164312
1804,912,4,976164178
1804,527,5,976164167
1805,1393,4,974838481
1805,265,4,974838443
1805,1247,5,974838419
1805,504,5,974838392
1805,3033,5,974838377
1806,3450,5,977294538
1806,2699,4,977294538
1806,1552,5,977294538
1806,168,4,977294538
1806,3528,5,977294538
1807,208,2,974742329
1807,2735,3,974742329
1807,1917,5,974742311
1807,316,5,974742265
1807,2161,3,974742244
1808,3000,2,974698797
1808,2628,3,974698797
1808,3175,4,974698797
1808,112,4,974698797
1808,1049,3,974698797
1809,3798,4,974699368
1809,3176,5,974699302
1809,2763,1,974699302
1809,3081,3,974699218
1809,2840,3,974699218
1810,1459,2,974698993
1810,1627,4,974698993
1810,3251,3,974698993
1810,451,4,974698993
1810,3176,3,974698993
1811,2987,4,974872043
1811,3176,3,974871990
1811,2670,5,974871957
1811,2396,4,974871957
1811,2762,5,974871957
1812,2226,3,1036451763
1812,986,4,1033402768
1812,3702,3,1033402706
1812,3703,3,1033402706
1812,1544,4,1032211428
1813,2291,2,975470774
1813,1535,5,975470774
1813,58,4,975470774
1813,2621,3,975470738
1813,1188,3,975470738
1814,3932,4,974698754
1814,2455,2,974698754
1814,480,4,974698754
1814,3300,4,974698754
1814,3927,3,974698754
1815,2498,2,974700794
1815,2053,2,974700739
1815,1924,4,974700684
1815,1831,2,974700587
1815,546,1,974700587
1816,1947,4,974706199
1816,2020,3,974706199
1816,2080,4,974706166
1816,1674,4,974706135
1816,293,5,974706135
1817,1127,4,974703766
1817,3699,3,974703766
1817,2529,4,974703766
1817,2916,3,974703766
1817,924,3,974703681
1818,3256,5,974758911
1818,3753,5,974758911
1818,3578,5,974758874
1818,2,2,974758775
1818,788,2,974758775
1819,788,4,974699233
1819,2628,3,974699233
1819,2100,3,974699233
1819,2105,3,974699233
1819,2173,2,974699233
1820,2291,3,974703594
1820,1594,2,974703594
1820,1222,5,974703594
1820,1704,4,974703550
1820,2028,4,974703550
1821,2203,5,974699508
1821,923,5,974699508
1821,3435,4,974699508
1821,2219,3,974698999
1821,2211,3,974698874
1822,265,4,974698988
1822,296,5,974698988
1822,608,5,974698988
1822,2908,4,974698988
1822,2858,5,974698928
1823,1784,5,974698480
1823,2424,5,974698408
1823,539,5,974698335
1823,356,2,974698247
1823,34,5,974698198
1824,3825,3,997129118
1824,3752,2,997129081
1824,3301,4,997129030
1824,3861,3,997128989
1824,3863,2,997128840
1825,3256,5,975394738
1825,2803,4,975394723
1825,595,3,975394696
1825,2268,4,975394677
1825,685,3,975394677
1826,1269,4,974698311
1826,2804,4,974698311
1826,3114,5,974698311
1826,1394,4,974698311
1826,1136,4,974698263
1827,2804,5,979277087
1827,231,1,979276793
1827,1029,4,979276793
1827,1923,2,979276746
1827,3298,3,979276165
1828,3173,3,975386408
1828,3327,2,975386381
1828,1722,2,975386341
1828,10,4,975386322
1828,3082,3,975386308
1829,593,4,974698974
1829,1617,3,974698974
1829,1358,3,974698974
1829,319,4,974698974
1829,2762,2,974698974
1830,1552,4,974698556
1830,1580,4,974698556
1830,733,5,974698390
1830,480,3,974698390
1830,1370,5,974698390
1831,3007,4,974703183
1831,3250,3,974703135
1831,741,4,974703110
1831,1639,5,974703110
1831,608,4,974703110
1832,2071,5,974698720
1832,1183,4,974698720
1832,3105,5,974698558
1832,341,4,974698558
1832,1613,3,974698517
1833,3913,1,974818739
1833,2338,1,974702918
1833,1732,3,974702788
1833,3298,3,974702596
1833,3578,4,974702560
1834,2797,5,1038179842
1834,2013,4,1038179719
1834,3219,4,1038179697
1834,968,4,1038179697
1834,2574,4,1038179697
1835,1380,5,974882489
1835,1088,4,974882489
1835,3142,5,974882469
1835,661,4,974882448
1835,1298,5,974882434
1836,3617,3,979794619
1836,3755,3,979794462
1836,1466,4,976207791
1836,454,3,974828994
1836,3176,5,974828994
1837,216,1,1029246100
1837,1212,4,1011102376
1837,3396,5,1011102334
1837,1964,4,1011102293
1837,924,5,1011102279
1838,3301,4,974698127
1838,3863,4,974697985
1838,3355,3,974697841
1838,3534,3,974697786
1838,3298,3,974697721
1839,1918,4,977376195
1839,2000,4,977376195
1839,2001,5,977376195
1839,2002,4,977376195
1839,2391,5,977376119
1840,1252,3,974698920
1840,1267,4,974698920
1840,913,4,974698920
1840,3435,4,974698920
1840,1748,4,974698920
1841,1247,4,980706059
1841,3825,1,980705961
1841,266,3,974749561
1841,419,1,974749486
1841,2807,1,974749431
1842,2701,2,996465357
1842,86,3,996465345
1842,2806,2,996465283
1842,2672,2,996465283
1842,2907,2,996465283
1843,3421,4,974785899
1843,2819,4,974785899
1843,3676,2,974785899
1843,1955,4,974785899
1843,1073,4,974785899
1844,3285,4,974697862
1844,3192,4,974697862
1844,3298,3,974697768
1844,3510,3,974697727
1844,3578,3,974697727
1845,3481,4,974712774
1845,908,3,974712741
1845,1284,5,974712622
1845,306,5,974712590
1845,567,4,974712541
1846,3751,5,974697936
1846,3911,5,974697936
1846,3210,4,974697830
1846,2174,4,974697830
1846,3527,4,974697830
1847,535,5,974697819
1847,1635,5,974697757
1847,2333,5,974697757
1847,3160,5,974697757
1847,2908,5,974697757
1848,1327,3,974696999
1848,2454,3,974696894
1848,2657,5,974696894
1848,2455,4,974696846
1848,1673,4,974696846
1849,3256,4,974696342
1849,2628,5,974696342
1849,1527,5,974696342
1849,2058,3,974696280
1849,2427,1,974696280
1850,3793,5,974698144
1850,2916,4,974698144
1850,1127,3,974698088
1850,1584,4,974698088
1850,2571,4,974698088
1851,1212,5,1043444480
1851,1198,5,1043444459
1851,3544,2,1043444437
1851,1273,3,1037047477
1851,810,2,1035165106
1852,1676,4,974697235
1852,1391,2,974697235
1852,3300,4,974697235
1852,1580,3,974697235
1852,3704,4,974697235
1853,3614,4,975020154
1853,2134,3,975020154
1853,2683,3,975020137
1853,1405,4,975020094
1853,2407,3,975020094
1854,1283,3,1028508129
1854,2804,3,1028508129
1854,1136,4,1028508129
1854,1206,3,1028508129
1854,1214,3,1028508129
1855,1591,3,974785969
1855,1432,4,974785949
1855,1772,3,974785949
1855,1544,3,974785909
1855,1627,1,974785891
1856,2204,5,974698925
1856,3634,5,974698925
1856,3551,5,974698925
1856,593,5,974698924
1856,903,5,974698924
1857,1748,5,974696825
1857,2762,5,974696701
1857,2427,1,974696111
1857,1580,5,974696111
1857,1667,3,974696055
1858,2154,4,976944162
1858,648,4,976944099
1858,3578,5,976944080
1858,3751,3,976944080
1858,296,5,974751320
1859,1615,5,974697037
1859,1721,1,974696951
1859,1917,1,974696879
1859,912,5,974696657
1859,2761,3,974696657
1860,692,1,978837583
1860,2701,2,978837522
1860,173,1,978837522
1860,3572,1,978837522
1860,1882,3,978837476
1861,647,3,1004683257
1861,2985,3,1004683257
1861,923,5,1004683135
1861,3551,4,1004683135
1861,2052,3,992231813
1862,3948,1,977593040
1862,2997,5,974696411
1862,3004,3,974696411
1862,745,5,974696144
1862,2858,5,974696082
1863,3462,4,979107481
1863,858,5,979107481
1863,3948,3,979107355
1863,3683,5,974698002
1863,3114,5,974698002
1864,3893,4,974695566
1864,3897,3,974695516
1864,3903,5,974695516
1864,3910,5,974695482
1864,3911,5,974695482
1865,3540,1,1014263084
1865,3719,4,1014263050
1865,3239,3,1014262987
1865,3299,2,1014262987
1865,3579,2,1014262987
1866,3535,5,992622398
1866,527,5,992073562
1866,1721,3,991941079
1866,3798,4,991940952
1866,910,4,991940842
1867,1206,5,974696281
1867,1252,3,974696105
1867,3451,3,974695974
1867,3052,2,974695928
1867,911,4,974695879
1868,911,4,974695925
1868,2467,3,974695925
1868,3788,2,974695925
1868,906,4,974695867
1868,1269,4,974695822
1869,1,3,974696712
1869,3471,4,974696712
1869,3363,5,974696392
1869,2160,5,974696245
1869,1947,5,974696245
1870,2150,3,974699229
1870,2174,2,974699229
1870,2915,5,974699229
1870,2081,3,974698991
1870,2352,5,974698991
1871,2174,5,974695220
1871,1923,4,974695220
1871,3552,4,974695220
1871,1641,4,974695195
1871,497,5,974695195
1872,573,2,974694118
1872,910,4,974693964
1872,3097,4,974693964
1872,2936,4,974693964
1872,1256,5,974693936
1873,457,4,982377641
1873,3624,4,978139221
1873,3618,4,978063310
1873,237,4,977812465
1873,1835,4,977688391
1874,3019,4,974697821
1874,2268,3,974697821
1874,2194,3,974697821
1874,2391,3,974697673
1874,1945,3,974697498
1875,1250,5,975769744
1875,1416,3,975769669
1875,938,4,975769662
1875,1081,4,975769662
1875,1220,4,975769620
1876,1196,5,974693496
1876,858,5,974693496
1876,1221,5,974693496
1876,2028,5,974693496
1876,1233,3,974693496
1877,3915,3,977433078
1877,3238,2,977432836
1877,3352,3,977432836
1877,3743,2,977432836
1877,3324,3,977432699
1878,1920,2,975178935
1878,558,2,975178935
1878,367,4,975178871
1878,2174,3,975178849
1878,692,2,975178799
1879,2921,4,979918771
1879,3551,4,979918711
1879,1291,4,979918638
1879,1200,4,979918615
1879,1222,5,979918615
1880,1016,3,975385138
1880,2087,4,975385115
1880,2454,3,975385115
1880,2634,4,975385115
1880,3930,4,975385083
1881,2431,5,974694188
1881,1453,5,974694173
1881,344,5,974694114
1881,19,5,974694104
1881,784,4,974694080
1882,1635,4,987398721
1882,3793,3,987398536
1882,318,3,987398492
1882,3897,3,987398467
1882,3317,3,987052906
1883,313,3,974877684
1883,48,2,974877658
1883,783,4,974877639
1883,1688,4,974877639
1883,2394,3,974877639
1884,948,4,983907539
1884,3498,5,983907539
1884,2313,4,983835027
1884,300,4,983835027
1884,1960,5,983835027
1885,2081,4,974692788
1885,2085,4,974692788
1885,2102,3,974692788
1885,2138,4,974692788
1885,2700,5,974692788
1886,3827,4,974693517
1886,3896,3,974693458
1886,1233,5,974693293
1886,527,5,974693265
1886,3952,4,974693183
1887,1101,4,974696109
1887,2115,4,974696109
1887,2001,4,974696046
1887,2985,3,974696046
1887,2194,2,974695988
1888,592,4,974695060
1888,1377,3,974695060
1888,1562,1,974695060
1888,153,1,974695060
1888,480,5,974694381
1889,2336,3,989090908
1889,2743,4,989090628
1889,3444,3,989090557
1889,2315,1,989090557
1889,1479,3,989090535
1890,161,4,982645037
1890,969,5,982644901
1890,2571,4,982644581
1890,3173,4,982626420
1890,3578,3,982626384
1891,3624,4,974697993
1891,3173,3,974697993
1891,3327,5,974697993
1891,3354,2,974697993
1891,3510,4,974697993
1892,3002,5,974692125
1892,1193,3,974692071
1892,3551,4,974692071
1892,1208,5,974692071
1892,1077,4,974692071
1893,3753,3,974692700
1893,3952,4,974692641
1893,3298,3,974692641
1893,3720,3,974692641
1893,3594,3,974692641
1894,35,4,974695496
1894,2283,3,974695465
1894,3045,3,974695443
1894,105,3,974695357
1894,249,4,974695282
1895,1193,4,974696377
1895,1090,5,974696377
1895,1084,4,974696300
1895,908,4,974696190
1895,919,4,974696190
1896,3424,4,975273175
1896,1387,5,975273175
1896,1263,4,975273128
1896,954,4,975273128
1896,1197,5,975273128
1897,916,5,1043891970
1897,3536,2,1037929410
1897,3823,2,1037929260
1897,3855,3,1037929223
1897,3783,2,1037929149
1898,2700,4,974703157
1898,32,5,974703157
1898,589,5,974699028
1898,3114,5,974699028
1898,2686,5,974698977
1899,3734,4,979945636
1899,3110,4,979945080
1899,1066,4,979943607
1899,1301,4,979943391
1899,866,4,979943157
1900,2701,2,974692168
1900,2987,4,974692148
1900,2721,5,974692148
1900,86,4,974692148
1900,2840,3,974692105
1901,1271,5,974698804
1901,356,4,974698666
1901,3201,4,974698521
1901,2921,3,974698521
1901,3037,4,974698472
1902,3005,4,975899750
1902,2605,2,975899750
1902,832,4,975899750
1902,2315,4,975899750
1902,1892,3,975899719
1903,2012,4,974696294
1903,3682,4,974696234
1903,3671,5,974696130
1903,3681,4,974696130
1903,1283,4,974696042
1904,1721,4,974761931
1904,3100,4,974761877
1904,628,4,974761839
1904,3246,4,974761815
1904,1268,3,974761795
1905,1296,5,974692203
1905,950,3,974692203
1905,2300,4,974692203
1905,2396,3,974692203
1905,1084,4,974692203
1906,2291,4,974691059
1906,2657,3,974691059
1906,1580,3,974691059
1906,1035,5,974691059
1906,1259,4,974690983
1907,1103,4,974691768
1907,1219,4,974691768
1907,1267,4,974691674
1907,1104,3,974691674
1907,1927,5,974691674
1908,1914,3,974953984
1908,1250,4,974952402
1908,1225,3,974952175
1908,1428,3,974952063
1908,3405,3,974952063
1909,3897,4,974692162
1909,6,3,974692121
1909,866,4,974692121
1909,2391,4,974692121
1909,1617,5,974692090
1910,3616,4,974696817
1910,3743,3,974695785
1910,3790,2,974695734
1910,3908,3,974695699
1910,3285,3,974695678
1911,1270,4,974836652
1911,2762,5,974836622
1911,1,4,974836602
1911,2212,2,974836544
1911,2331,3,974836544
